"market_uid","charcoal","candle","toilet_paper","sanitary_napkin","toothpaste","hair_dye","shampoo","soap","detergent","mattress","suitcase","airtime","dress","gitenge","pants_female","celery","string_bean","pepper","carrots","leek","garlic","cassava_leaves","amarante","green_pea","mandarine","cook_banana","tomato","cabbage","sorghum_flour","maize_flour","imported_rice","cassava_flour","cassava_root","sweet_potato","irish_potato","grnd_nut_flr","tomato_concentrate","milk","tea_local","sugar","egg","cook_oil","maggi","softdrink","mineral_water","dry_beans","fish","beef","comm_beer","banana","brochette","echarpe","goat","ground_nut","maize","nails","onion","pants_male","rabbit","sandals","sorghum","spaghetti","tshirt","whole_chicken","year_month","diff_market_uid","diff_charcoal","diff_candle","diff_toilet_paper","diff_sanitary_napkin","diff_toothpaste","diff_hair_dye","diff_shampoo","diff_soap","diff_detergent","diff_mattress","diff_suitcase","diff_airtime","diff_dress","diff_gitenge","diff_pants_female","diff_celery","diff_string_bean","diff_pepper","diff_carrots","diff_leek","diff_garlic","diff_cassava_leaves","diff_amarante","diff_green_pea","diff_mandarine","diff_cook_banana","diff_tomato","diff_cabbage","diff_sorghum_flour","diff_maize_flour","diff_imported_rice","diff_cassava_flour","diff_cassava_root","diff_sweet_potato","diff_irish_potato","diff_grnd_nut_flr","diff_tomato_concentrate","diff_milk","diff_tea_local","diff_sugar","diff_egg","diff_cook_oil","diff_maggi","diff_softdrink","diff_mineral_water","diff_dry_beans","diff_fish","diff_beef","diff_comm_beer","diff_banana","diff_brochette","diff_echarpe","diff_goat","diff_ground_nut","diff_maize","diff_nails","diff_onion","diff_pants_male","diff_rabbit","diff_sandals","diff_sorghum","diff_spaghetti","diff_tshirt","diff_whole_chicken","diff_year_month"
"37",320302117,130.8922,50,200,71.31579,8994.327,69005.85,787.5,2535.714,785.0877,25375,13125,100,4433.333,2942.982,2250,853.9645,580.2178,1013.3241,291.6912,503.3236,1282.8718,380.82192,217.28891,697.2491,297.0588,177.2928,425.746,58.38347,481.7528,428.1676,878.9474,389.0479,260.7821,153.4078,196.6667,1102.13,2827.174,326.6667,4108.772,1010.5263,86.66667,1679.649,2421.16219,1201.754,444.7368,473.6111,1817.574,1657.895,1189.4174,243.0092,300,3555.5556,28000,1071.875,318.6443,1194.737,460.423,3447.368,2037.5,1118.4211,479.6775,1386.842,1126.316,5375,201721.9,-72588340.7619048,-106.491961983471,0,0,1.86573410958904,2490.78593197279,1592.65013605442,-39.3840903508772,-147.765789115646,-36.5866802721088,2893.82152173913,710.510466666667,0,-831.07272972973,-76.2239485294117,-1954.57802,-340.978145652174,167.924996581197,-478.961795205479,-30.5568875,-224.958538345865,-993.864255244755,45.0971723,0.187064246575318,-70.5014382608696,-313.217964634146,-50.3617801369863,45.6396122448979,-34.0423905442177,-32.7254630136987,-66.1192727891157,17.4929421768708,-76.7118358620689,11.6514937062937,-20.4311297945205,-14.5675510204082,-99.8518095238094,-268.810380952381,-203.817891911765,-285.640918367347,37.5247278911564,-10.522044137931,101.856911564626,-437.692016180556,52.3598972602738,-70.8546931034483,44.1522897959184,-93.4594657534246,-177.171108333333,-11.9312390410958,-171.931134013605,11.5725109375,1316.3626125,4632.1162264151,17.4280920634922,18.9435457142857,-69.0031780821917,-120.979478911565,-1019.69596240602,-136.916851351351,67.495693877551,73.3783034246575,29.4214620689656,-538.721418439716,1112.54160759494,-6.44557823130162
"38",320303118,197.4642,50,200,72,9278.607,68888.89,825,2530.357,786.1029,25125,7000,100,4181.818,2845.833,3000,883.8556,NA,1378.3525,323.5324,559.0493,1267.0142,326.38803,259.23029,664.7589,NA,190.9926,405.2652,60.43446,478.5,423.5,862.5,410.5263,237.8767,132.29362,190,1179.048,2857.143,372.2222,4184.21,1000,94.73684,1668.333,888.7719,1245.614,422.5,494.75,1842.582,1660,1174.9325,338.0361,300,3527.7778,NA,1058.3333,328,1215,518.2894,3763.158,NA,1133.3333,463.5,1390.643,1372.5,NA,201721.3,-72587339.7619048,-39.9199619834711,0,0,2.54994410958903,2775.06593197279,1475.69013605441,-1.88409035087716,-153.122789115646,-35.5714802721088,2643.82152173913,-5414.48953333333,0,-1082.58772972973,-173.372948529412,-1204.57802,-311.087045652174,NA,-113.933395205479,1.2843125,-169.232838345865,-1009.72185524476,-9.33671770000001,42.1284442465754,-102.99163826087,NA,-36.6619801369863,25.1588122448979,-31.9914005442177,-35.9782630136987,-70.7868727891156,1.04554217687075,-55.233435862069,-11.2539062937063,-41.5453097945205,-21.2342510204082,-22.9338095238095,-238.841380952381,-158.262391911765,-210.202918367347,26.9984278911564,-2.45187413793103,90.540911564626,-1970.08230618056,96.2198972602739,-93.0914931034483,65.2911897959183,-68.4514657534246,-175.066108333333,-26.4161390410959,-76.9042340136054,11.5725109375,1288.5848125,NA,3.88639206349217,28.2992457142857,-48.7401780821917,-63.1130789115647,-703.905962406015,NA,82.407893877551,57.2008034246575,33.2224620689656,-292.537418439716,NA,-7.04557823130745
"39",320802121,226.081,50,200,70,9137.393,69005.85,816.6667,2537.281,771.4138,36710.53,12625,100,4558.824,2934.211,2500,806.3118,505.2001,1243.5263,223.5858,448.7604,1834.0899,297.14286,226.24773,689.9378,316.6667,192.2028,346.0945,64.60175,459.4737,425.8225,873.6842,390.5499,221.5133,124.1144,187.3684,1123.684,2861.485,500,4196.491,1000,85.78947,1679.825,2202.52184,1210.526,467.5439,455.5263,1817.809,1647.059,1219.197,386.7667,300,3555.5556,NA,1071.4286,290.7852,1205.263,453.4528,3578.947,2229.412,1123.6111,436.8421,1384.211,1221.053,5341.176,201727,-72088336.7619048,-11.3031619834711,0,0,0.549944109589035,2633.85193197279,1592.65013605442,-10.2173903508772,-146.198789115646,-50.2605802721088,14229.3515217391,210.510466666667,0,-705.58172972973,-84.9949485294119,-1704.57802,-388.630845652174,92.9072965811966,-248.759595205479,-98.6622875,-279.521738345865,-442.646155244755,-38.5818877,9.14588424657532,-77.8127382608695,-293.610064634146,-35.4517801369863,-34.0118877551021,-27.8241105442177,-55.0045630136987,-68.4643727891157,12.2297421768708,-75.209835862069,-27.6173062937063,-49.7245297945205,-23.8658510204081,-78.2978095238095,-234.499380952381,-30.4845919117647,-197.921918367347,26.9984278911564,-11.399244137931,102.032911564626,-656.332366180556,61.1318972602739,-48.0475931034483,26.0674897959183,-93.2244657534247,-188.007108333333,17.8483609589041,-28.1736340136054,11.5725109375,1316.3626125,NA,16.9816920634921,-8.91555428571434,-58.4771780821918,-127.949678911565,-888.116962406015,54.9951486486484,72.6856938775511,30.5429034246575,26.7904620689656,-443.984418439716,1078.71760759494,-1.3455782312958
"40",321103122,200.4508,50,200,71.66667,10669.795,68713.45,800,2508.772,791.1507,NA,NA,100,4000,2935.185,NA,889.3557,NA,1437.9549,278.5314,637.6825,1374.1358,260.79864,226.27972,654.9367,NA,191.0281,410.0735,60.35352,461.1111,442.1053,876.3158,410,240,129.3904,183.1579,1310.662,2864.662,313.3333,4135.088,1015.7895,92.14286,1686.842,1168.17125,1212.963,450.8772,499.7368,1989.773,NA,1155.6568,275.8952,300,3164.7059,NA,1050,335.2632,1221.053,582.4878,2857.143,NA,1131.5789,436.6667,1391.813,1410,NA,201722.1,-71787335.7619048,-36.9333619834711,0,0,2.21661410958903,4166.25393197279,1300.25013605441,-26.8840903508772,-174.707789115646,-30.5236802721088,NA,NA,0,-1264.40572972973,-84.0209485294117,NA,-305.586945652174,NA,-54.3309952054794,-43.7166875,-90.5996383458646,-902.600255244755,-74.9261077,9.17787424657533,-112.81383826087,NA,-36.6264801369863,29.967112244898,-32.0723405442177,-53.3671630136986,-52.1815727891156,14.8613421768707,-55.759735862069,-9.13060629370631,-44.4485297945205,-28.0763510204081,108.680190476191,-231.322380952381,-217.151291911765,-259.324918367347,42.7879278911564,-5.04585413793103,109.049911564626,-1690.68295618056,63.5688972602738,-64.7142931034483,70.2779897959184,78.7395342465752,NA,-45.6918390410958,-139.045134013605,11.5725109375,925.5129125,NA,-4.44690793650784,35.5624457142857,-42.6871780821916,1.08532108843531,-1609.92096240601,NA,80.653493877551,30.3675034246575,34.3924620689656,-255.037418439716,NA,-6.24557823128998
"41",321203123,259.2822,50,200,71.57895,9951.929,69883.04,821.4286,2541.667,771.4138,39342.11,12363.636,100,4611.111,2925.439,3071.429,893.7033,541.2915,1416.3179,333.3058,603.8489,1218.8482,298.08469,296.17505,693.4708,NA,187.952,387.0691,71.99313,475.2632,404.2105,865.7895,409.4737,212.817,115.59636,189.4737,1158.608,2831.409,500,4268.421,992.1053,92.94118,1687.719,669.73682,1222.488,414.9123,478.9474,1832.109,1666.667,1203.1601,385.8751,300,3444.4444,NA,1073.3333,306.8421,1221.053,503.4591,3763.158,NA,1100,452.1053,1389.474,1302.632,NA,201727.2,-71687334.7619048,21.8980380165289,0,0,2.12889410958904,3448.38793197279,2469.84013605441,-5.4554903508772,-141.812789115646,-50.2605802721088,16860.9315217391,-50.853533333333,0,-653.29472972973,-93.7669485294118,-1133.14902,-301.239345652174,128.998696581197,-75.9679952054794,11.0577125,-124.433238345865,-1057.88785524476,-37.6400577,79.0732042465753,-74.2797382608695,NA,-39.7025801369863,6.96271224489794,-20.4327305442177,-39.2150630136987,-90.0763727891156,4.33504217687073,-56.286035862069,-36.3136062937063,-58.2425697945205,-21.7605510204081,-43.3738095238095,-264.575380952381,-30.4845919117647,-125.991918367346,19.1037278911565,-4.24753413793103,109.926911564626,-2189.11738618056,73.0938972602739,-100.679193103448,49.4885897959184,-78.9244657534248,-168.399108333334,1.81146095890426,-29.0652340136054,11.5725109375,1205.2514125,NA,18.8863920634922,7.14134571428571,-42.6871780821916,-77.9433789115647,-703.905962406015,NA,49.074593877551,45.8061034246575,32.0534620689655,-362.405418439716,NA,-1.14557823128416
"42",321203135,264.1512,50,200,73.52941,10240.119,71296.3,800,2504.63,810.1852,42000,NA,100,NA,2905.556,NA,751.2487,NA,1430.9208,288.3372,799.9942,1184.3072,NA,267.58727,NA,NA,190.8823,434.2338,76.52095,484.375,450,883.3333,400,230.9856,111.24209,191.6667,1256.752,2873.016,491.6667,4222.222,1027.7778,95.45455,1647.222,257.23038,1245.098,451.9608,482.7778,1837.575,NA,1149.0503,337.8863,300,3285.7143,NA,1150,330,1200,579.0637,3700,NA,1106.25,446,1388.889,1610,NA,201722.8,-71687322.7619048,26.7670380165289,0,0,4.07935410958903,3736.57793197279,3883.10013605442,-26.8840903508772,-178.849789115646,-11.4891802721088,19518.8215217391,NA,0,NA,-113.649948529412,NA,-443.693945652174,NA,-61.3650952054793,-33.9108875,71.7120616541354,-1092.42885524476,NA,50.4854242465753,NA,NA,-36.7722801369863,54.1274122448979,-15.9049105442177,-30.1032630136987,-44.2868727891156,21.8788421768708,-65.759735862069,-18.1450062937063,-62.5968397945205,-19.5675510204082,54.7701904761905,-222.968380952381,-38.8178919117647,-172.190918367347,54.7762278911565,-1.73416413793103,69.4299115646259,-2601.62382618056,95.7038972602738,-63.6306931034483,53.3189897959184,-73.4584657534247,NA,-52.2983390410957,-77.0540340136054,11.5725109375,1046.5213125,NA,95.5530920634922,30.2992457142857,-63.7401780821917,-2.33877891156465,-767.063962406015,NA,55.324593877551,39.7008034246575,31.4684620689654,-55.0374184397162,NA,-5.54557823130745
"43",330104101,177.8999,50,200,70.26316,9197.961,69005.85,788.8889,2530.702,769.2208,35500,12666.667,100,4210.526,2859.649,3222.222,1238.9645,468.7795,1551.7076,255.9398,814.4242,1319.7311,303.55181,165.54395,641.6723,NA,201.6843,372.6149,45.86609,458.9474,482.0315,863.1579,403.5904,279.4444,170.77332,141.591,1274.678,2872.18,466.6667,4174.074,981.5789,84.47368,1738.596,450.76753,1263.158,418.4211,449.5819,2100.149,1716.667,1160.8187,421.7786,293.75,3500,28323.53,1100,325.6118,1205.263,475.2126,3736.842,2210,1115.7895,421.0526,1392.105,1218.421,4952.941,201721.9,-62786356.7619048,-59.4842619834711,0,0,0.813104109589034,2694.41993197279,1592.65013605442,-37.9951903508771,-152.777789115646,-52.4535802721088,13018.8215217391,252.177466666666,0,-1053.87972972973,-159.556948529412,-982.35602,44.0218543478261,56.4866965811966,59.4217047945206,-66.3082875,86.1420616541354,-957.004955244755,-32.1729377,-51.5578957534247,-126.07823826087,NA,-25.9702801369863,-7.49148775510207,-46.5597705442177,-55.5308630136986,-12.2553727891157,1.70344217687079,-62.169335862069,30.3137937062937,-3.06560979452053,-69.6432510204081,72.6961904761906,-223.804380952381,-63.8178919117647,-220.338918367347,8.57732789115641,-12.715034137931,160.803911564626,-2408.08667618056,113.763897260274,-97.1703931034483,20.1230897959184,189.115534246575,-118.399108333334,-40.5299390410958,6.83826598639456,5.3225109375,1260.8070125,4955.64622641509,45.5530920634922,25.9110457142857,-58.4771780821918,-106.189878911565,-730.221962406015,35.5831486486486,64.8640938775511,14.7534034246575,34.6844620689656,-446.616418439716,690.482607594937,-6.44557823130162
"44",330107102,247.1749,50,200,72.23684,11064.032,69590.64,NA,2513.158,780.7017,NA,NA,100,NA,2805.556,NA,799.5045,NA,1506.1524,176.9259,571.7578,1051.2663,NA,159.52178,NA,NA,192.8095,436.1861,50.81478,461.7647,478.9474,873.6842,411.9444,NA,149.80127,146.1467,1164.544,2922.694,483.3333,4240.741,1000,100,1671.053,257.23038,1212.963,418.6275,476.947,2002.195,1700,1148.255,318.4609,266.6667,3583.3333,NA,1100,329.5692,1215.789,369.9562,3500,NA,1123.6111,386.25,1394.737,1414.286,NA,201721.9,-62783355.7619048,9.79073801652893,0,0,2.78678410958904,4560.49093197279,2177.44013605441,NA,-170.321789115646,-40.9726802721088,NA,NA,0,NA,-213.649948529412,NA,-395.438145652174,NA,13.8665047945206,-145.3221875,-156.524338345865,-1225.46975524476,NA,-57.5800657534247,NA,NA,-34.8450801369863,56.079712244898,-41.6110805442177,-52.7135630136987,-15.3394727891156,12.2297421768708,-53.815335862069,NA,-24.0376597945206,-65.0875510204081,-37.4378095238094,-173.290380952381,-47.1512919117647,-153.671918367347,26.9984278911564,2.81128586206897,93.260911564626,-2601.62382618056,63.5688972602738,-96.9639931034483,47.4881897959183,91.1615342465752,-135.066108333333,-53.0936390410957,-96.4794340136054,-21.7607890625,1344.1403125,NA,45.5530920634922,29.8684457142857,-47.9511780821917,-211.446278911565,-967.063962406015,NA,72.6856938775511,-20.0491965753425,37.3164620689656,-250.751418439716,NA,-6.44557823130162
"45",330202263,255.6099,50,200,71.31579,8468.769,69883.04,800,2535.088,780.7017,NA,NA,100,4500,2814.815,2000,1209.3995,NA,1394.9479,257.9161,517.6275,1184.8367,328.20281,151.33183,619.3642,NA,196.0004,413.6507,49.02707,483.3333,472.6316,871.0526,402.6316,300,156.55167,146.7562,1285.603,2857.143,565.625,4266.667,998.6842,98.82353,1663.158,669.73682,1197.368,451.8519,471.2756,1944.781,1746.154,1170.1304,405.3421,205.8824,3041.6667,NA,1133.3333,332.8995,1221.053,395.2445,4176.471,NA,1156.5789,438.1818,1392.105,1308.824,NA,201721.9,-62688194.7619048,18.2257380165289,0,0,1.86573410958904,1965.22793197279,2469.84013605441,-26.8840903508772,-148.391789115646,-40.9726802721088,NA,NA,0,-764.40572972973,-204.390948529412,-2204.57802,14.456854347826,NA,-97.3379952054795,-64.3319875,-210.654638345865,-1091.89935524476,-7.52193770000002,-65.7700157534247,-148.38633826087,NA,-31.6541801369863,33.5443122448979,-43.3987905442177,-31.1449630136987,-21.6552727891157,9.59814217687074,-63.128135862069,50.8693937062937,-17.2872597945205,-64.4780510204081,83.6211904761906,-238.841380952381,35.1404080882353,-127.745918367346,25.6826278911565,1.63481586206898,85.3659115646258,-2189.11738618056,47.9738972602738,-63.7395931034483,41.8167897959183,33.7475342465752,-88.9121083333334,-31.2182390410958,-9.59823401360541,-82.5450890625,802.4737125,NA,78.8863920634922,33.1987457142857,-42.6871780821916,-186.157978911565,-290.592962406015,NA,105.653493877551,31.8826034246575,34.6844620689656,-356.213418439716,NA,-6.44557823130162
"46",330308104,239.4108,50,200,72.36842,8936.306,69298.24,800,2531.955,771.4138,NA,NA,100,3722.222,2951.754,NA,1287.0109,666.9334,1273.0521,220.2148,424.8982,1190.124,400,114.12537,775.8621,NA,183.4632,449.2793,51.64933,504.6748,467.2477,876.3158,410.356,NA,137.7378,142.5851,1349.103,2864.662,387.5,4294.737,986.8421,97.5,1699.123,937.037,1192.982,418.5185,460.543,2227.931,1790,1216.4417,230.1079,300,3166.6667,NA,1120,323.182,1226.316,397.5687,4444.444,NA,1143.4211,459,1394.737,1752.941,NA,201721.9,-62582353.7619048,2.02663801652892,0,0,2.91836410958904,2432.76493197279,1885.04013605442,-26.8840903508772,-151.524789115646,-50.2605802721088,NA,NA,0,-1542.18372972973,-67.4519485294118,NA,92.068254347826,254.640596581197,-219.233795205479,-102.0332875,-303.383938345865,-1086.61205524476,64.2752523,-102.976475753425,8.11156173913048,NA,-44.1913801369863,69.1729122448979,-40.7765305442177,-9.80346301369866,-27.0391727891156,14.8613421768707,-55.403735862069,NA,-36.1011297945205,-68.6491510204081,147.121190476191,-231.322380952381,-142.984591911765,-99.6759183673466,13.8405278911564,0.311285862068971,121.330911564626,-1921.81720618056,43.5878972602738,-97.0729931034483,31.0841897959183,316.897534246575,-45.0661083333334,15.0930609589043,-184.832434013605,11.5725109375,927.4737125,NA,65.5530920634922,23.4812457142857,-37.4241780821917,-183.833778911565,-22.6199624060146,NA,92.495693877551,52.7008034246575,37.3164620689656,87.9035815602838,NA,-6.44557823130162
"47",330503105,220.5756,50,200,68.61111,7210.333,66666.66,819.4444,2583.333,761.5741,23388.89,12666.667,100,5444.444,2768.519,3000,918.8668,301.9419,1232.487,239.0167,618.641,2249.4563,377.77778,262.16076,936.1909,707.7044,199.4444,540.7407,63.22897,428.3333,394.4444,872.2222,435,237.5,183.33333,179.1667,1338.889,2857.143,877.7778,3379.63,972.2222,88.33333,1405.556,7755.32377,1140.741,622.2222,484.1667,2283.24,1833.333,1148.774,329.5887,388.8889,2483.3333,NA,1067.6471,320,1233.333,600.9982,6166.667,2617.647,1033.3333,402.7778,1200,2100,5270.588,201722.7,-62387352.7619048,-16.8085619834711,0,0,-0.838945890410969,706.791931972789,-746.539863945582,-7.43969035087719,-100.146789115646,-60.1002802721088,907.711521739129,252.177466666666,0,180.038270270271,-250.686948529412,-1204.57802,-276.075845652174,-110.350903418803,-259.798895205479,-83.2313875,-109.641138345865,-27.2797552447555,42.0530323,45.0589142465753,168.44036173913,97.4276353658536,-28.2101801369863,160.634312244898,-29.1968905442177,-86.1449630136987,-99.8424727891157,10.7677421768708,-30.759735862069,-11.6306062937063,9.49440020547945,-32.0675510204082,136.90719047619,-238.841380952381,347.293208088235,-1014.78291836735,-0.779372108843518,-8.85538413793103,-172.236088435374,4896.46956381944,-8.65310273972614,106.630706896552,54.7078897959183,372.206534246575,-1.73310833333335,-52.5746390410959,-85.3516340136054,100.4614109375,244.1403125,NA,13.2001920634921,20.2992457142857,-30.4071780821916,19.5957210884353,1699.60303759399,443.230148648649,-17.592106122449,-3.52139657534246,-157.420537931034,434.962581560284,1008.12960759494,-5.64557823128416
"48",330605106,243.1581,50,200,71.05263,8876.921,69298.24,800,2513.158,782.8947,NA,13333.333,100,4300,2956.14,3500,972.2509,757.5757,1716.8907,231.1173,517.0402,1300.5471,312.61153,191.26097,899.7849,NA,188.2094,401.5958,53.9772,475.6703,455.4669,884.2105,412.2881,273.0012,158.4338,159.8539,1265.527,2857.143,652.9412,4294.737,994.7368,98.75,1711.404,1764.58326,1192.982,457.8947,461.6543,1884.033,1800,1168.8034,486.9696,316.6667,3055.5556,NA,1060,336.7725,1200,427.8984,3323.529,NA,1115.7895,466.6667,1381.579,1229.412,NA,201721.9,-62285351.7619048,5.77393801652892,0,0,1.60257410958903,2373.37993197279,1885.04013605442,-26.8840903508772,-170.321789115646,-38.7796802721089,NA,918.843466666667,0,-964.40572972973,-63.0659485294118,-704.57802,-222.691745652174,345.282896581197,224.604804794521,-91.1307875,-211.241938345865,-976.188955244755,-23.1132177,-25.8408757534247,132.03436173913,NA,-39.4451801369863,21.4894122448979,-38.4486605442177,-38.8079630136987,-38.8199727891156,22.7560421768708,-53.471635862069,23.8705937062937,-15.4051297945205,-51.3803510204081,63.5451904761906,-238.841380952381,122.456608088235,-99.6759183673466,21.7352278911565,1.56128586206897,133.611911564626,-1094.27094618056,43.5878972602738,-57.6967931034483,32.1954897959183,-27.0004657534248,-35.0661083333334,-32.5452390410958,72.0292659863946,28.2392109375,816.3626125,NA,5.55309206349216,37.0717457142857,-63.7401780821917,-153.504078911565,-1143.53496240601,NA,64.8640938775511,60.3675034246575,24.1584620689655,-435.625418439716,NA,-6.44557823130162
"49",330802107,221.5075,50,200,76.11111,6527.031,66666.66,800,2562.5,784.7222,NA,NA,100,NA,2750,NA,927.0596,585.8703,2370.1102,214.6321,531.3346,1304.1388,NA,305.0897,930.0984,NA,213.3333,453.5946,61.22345,430.5556,411.1111,891.6667,420.5882,250,198.46152,211.5789,1227.778,3138.889,750,3518.518,1000,100,1725,2755.6712,1185.185,507.4074,485.8901,1969.491,NA,1222.7445,296.2651,394.1176,2375,NA,NA,330,1135.294,501.1238,NA,NA,1033.3333,500,1344.444,1133.333,NA,201727.1,-62088350.7619048,-15.8766619834711,0,0,6.66105410958903,23.4899319727892,-746.539863945582,-26.8840903508772,-120.979789115646,-36.9521802721088,NA,NA,0,NA,-269.205948529412,NA,-267.883045652174,173.577496581197,877.824304794521,-107.6159875,-196.947538345865,-972.597255244755,NA,87.9878542465753,162.34786173913,NA,-14.3212801369863,73.488212244898,-31.2024105442177,-83.9226630136986,-83.1757727891156,30.2122421768707,-45.171535862069,0.869393706293693,24.6225902054795,0.344648979591852,25.7961904761905,42.9046190476192,219.515408088235,-875.894918367347,26.9984278911564,2.81128586206897,147.207911564626,-103.183006180555,35.7908972602738,-8.18409310344833,56.4312897959184,58.4575342465753,NA,21.3958609589042,-118.675234013605,105.6901109375,135.8070125,NA,NA,30.2992457142857,-128.446178082192,-80.2786789115647,NA,NA,-17.592106122449,93.7008034246575,-12.9765379310345,-531.704418439716,NA,-1.24557823128998
"50",331107108,231.0847,50,200,73.33333,9440,70370.37,800,2536.341,789.4737,NA,12000,100,4500,2960.648,3500,1057.2828,751.8797,1768.0582,272.8237,724.7374,2277.52,400,291.00471,1300,NA,208.3168,504.9411,85.2604,522.1756,479.8658,876.3158,443.5716,321.4286,149.32966,198.6842,1298.234,2864.662,673.5294,4242.593,1021.0526,100,1639.474,1107.34645,1175.926,460.1852,481.5025,1929.854,1855.556,1183.356,325.5761,400,2887.5,NA,1133.3333,349.1549,1247.059,591.8708,3937.5,NA,1105.5556,494.4444,1392.105,1457.143,NA,201732.2,-61783349.7619048,-6.29946198347108,0,0,3.88327410958904,2936.45893197279,2957.17013605441,-26.8840903508772,-147.138789115646,-32.2006802721088,NA,-414.489533333333,0,-764.40572972973,-58.5579485294115,-704.57802,-137.659845652174,339.586896581197,275.772304794521,-49.4243875,-3.54473834586463,0.783944755244647,64.2752523,73.9028642465753,532.24946173913,NA,-19.3377801369863,124.834712244898,-7.16546054421768,7.69733698630137,-14.4210727891157,14.8613421768707,-22.188135862069,72.2979937062937,-24.5092697945205,-12.5500510204081,96.2521904761904,-231.322380952381,143.044808088235,-151.819918367347,48.0510278911564,2.81128586206897,61.6819115646258,-1751.50775618056,26.5318972602738,-55.4062931034483,52.0436897959183,18.8205342465753,20.4898916666666,-17.9926390410958,-89.3642340136054,111.5725109375,648.3070125,NA,78.8863920634922,49.4541457142857,-16.6811780821918,10.4683210884353,-529.563962406015,NA,54.6301938775509,88.1452034246575,34.6844620689656,-207.894418439716,NA,3.85442176871584
"51",331202109,265.3758,50,200,72.89474,9631.713,70370.37,837.5,2545.113,785.0877,NA,15000,100,4285.714,3013.889,2166.667,1103.4382,478.5728,1887.0737,283.7527,702.6753,1385.7813,340.58442,249.06712,1300,392.1569,185.3327,448.7473,69.21697,537.3656,509.2801,873.6842,437.0301,296.5476,170.95697,203.1579,1239.162,2864.662,576.4706,4253.704,1016.6667,100,1668.421,888.37716,1201.754,455.5556,517.331,1963.99,1900,1153.7787,453.735,400,3464.2857,NA,1122.2222,359.4444,1221.053,539.6429,3852.941,NA,1085.5263,489.2857,1376.316,1517.647,NA,201721.9,-61688348.7619048,27.991638016529,0,0,3.44468410958903,3128.17193197279,2957.17013605441,10.6159096491228,-138.366789115646,-36.5866802721088,NA,2585.51046666667,0,-978.69172972973,-5.31694852941155,-2037.91102,-91.5044456521739,66.2799965811965,394.787804794521,-38.4953875,-25.6068383458646,-890.954755244755,4.8596723,31.9652742465753,532.24946173913,-218.119864634146,-42.3218801369863,68.6409122448979,-23.2088905442177,22.8873369863013,14.9932272108844,12.2297421768708,-28.729635862069,47.4169937062937,-2.88195979452053,-8.07635102040814,37.1801904761905,-231.322380952381,45.9860080882353,-140.708918367347,43.6651278911564,2.81128586206897,90.6289115646259,-1970.47704618056,52.3598972602738,-60.0358931034483,87.8721897959184,52.9565342465753,64.9338916666666,-47.5699390410957,38.7946659863946,111.5725109375,1225.0927125,NA,67.7752920634921,59.7436457142857,-42.6871780821916,-41.7595789115646,-614.122962406015,NA,34.600893877551,82.9865034246575,18.8954620689656,-147.390418439716,NA,-6.44557823130162
"52",340104066,210.0839,50,200,68.68421,8242.756,66666.66,800,2517.544,763.1579,24026.32,12736.842,100,5052.632,2785.088,5236.842,1693.3931,377.382,2287.0734,176.931,560.4909,1788.63,353.7404,261.04,1040.625,481.9277,254.7605,472.7279,49.10633,413.1579,344.2105,868.4211,439.4737,249.1228,210.26366,168.1173,1221.053,2964.286,994.6897,3333.333,976.3158,100,1676.316,4391.88579,1236.842,580.7018,515.5556,1994.295,1615.789,1118.9833,291.6735,388.8889,2121.0526,NA,1044.4444,316.3158,1278.947,462.0308,5684.211,2400,1059.2105,388.9474,1297.368,1489.474,4833.333,201727.3,-52786391.7619048,-27.3002619834711,0,0,-0.765845890410972,1739.21493197279,-746.539863945582,-26.8840903508772,-165.935789115646,-58.5164802721088,1545.14152173913,322.352466666667,0,-211.77372972973,-234.117948529411,1032.26398,498.450454347826,-34.9108034188034,794.787504794521,-145.3170875,-167.791238345865,-488.106055244755,18.0156523,43.9381542465754,272.87446173913,-128.349064634146,27.1059198630137,92.6215122448979,-43.3195305442177,-101.320363013699,-150.076372789116,6.96664217687078,-26.286035862069,-0.00780629370629526,36.4247302054794,-43.1169510204082,19.0711904761906,-131.698380952381,464.205108088235,-1061.07991836735,3.31422789115641,2.81128586206897,98.5239115646259,1533.03158381944,87.447897260274,65.1103068965517,86.0967897959184,83.2615342465754,-219.277108333333,-82.3653390410957,-123.266834013605,100.4614109375,-118.1403875,NA,-10.0025079365078,16.6150457142857,15.2068219178082,-119.371678911565,1217.14703759399,225.583148648649,8.28509387755093,-17.3517965753425,-60.0525379310345,-175.563418439716,570.874607594937,-1.04557823130745
